Прайс-лист,,,,,
,,,,,
,,,,,
Лампи для проекторів,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
3,ELPAF13,"Повітряний фільтр для проектора EPSON, ELPAF13 (V13H134A13)",https://buygadget.com.ua/povtryaniy-fltr-dlya-proektora-epson-elpaf13-v13h134a13/,Есть,"1 486,00"
Авто гаджети,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00765," зарядний пристрій от автоприкуривателя QC2.0, Qualcomm Quick Charge белый",https://buygadget.com.ua/zaryadnoe-ustroystvo-ot-avtoprikurivatelya-qc20-qualcomm-quick-charge/,Есть," 256,00"
2,B00768,"зарядний пристрій от автоприкуривателя QC3.0, Qualcomm Quick Charge черный",https://buygadget.com.ua/zaryadnoe-ustroystvo-ot-avtoprikurivatelya-qc30-qualcomm-quick-charge/,Есть," 342,00"
3,B00280,"зарядний пристрій от автоприкуривателя на USB, 1A+2.1A, OEM",https://buygadget.com.ua/zaryadnoe-ustroystvo-ot-avtoprikurivatelya-na-usb-1a2a-oem/,Есть," 102,00"
4,B00286,"Сетевое зарядний пристрій на автоприкуриватель, 12V/0,5A, RTL",https://buygadget.com.ua/preobrazovatel-napryazheniya-s-200v-na-avtoprikurivatel-05a-oem/,Есть," 156,00"
5,B00521,"зарядний пристрій от автоприкуривателя на USB, 1A+2.1A, GRIFFIN, OEM черный",https://buygadget.com.ua/zaryadnoe-ustroystvo-ot-avtoprikurivatelya-na-usb-1a21a-GRIFFIN-oem/,Есть," 92,00"
6,B00652,"зарядний пристрій от автоприкуривателя на USB, 1A+2.1A, GRIFFIN, OEM белый",https://buygadget.com.ua/zaryadnoe-ustroystvo-ot-avtoprikurivatelya-na-usb-1a21a-GRIFFIN-oem/?sku=1051,Есть," 92,00"
7,B00787," зарядний пристрій от автоприкуривателя QC2.0, Qualcomm Quick Charge черный",https://buygadget.com.ua/zaryadnoe-ustroystvo-ot-avtoprikurivatelya-qc20-qualcomm-quick-charge/?sku=1207,Есть," 256,00"
8,B00769,"зарядний пристрій от автоприкуривателя QC3.0, Qualcomm Quick Charge белый",https://buygadget.com.ua/zaryadnoe-ustroystvo-ot-avtoprikurivatelya-qc30-qualcomm-quick-charge/?sku=1201,Есть," 342,00"
9,B00089,"зарядний пристрій от автоприкуривателя на USB, 1A, OEM белого цвета",https://buygadget.com.ua/zarjadnoe-ustrojstvo-ot-avtoprikurivatelja-na-usb-belyj/,Есть," 54,00"
10,B00090,"зарядний пристрій от автоприкуривателя на USB, 1A, OEM черного цвета",https://buygadget.com.ua/zarjadnoe-ustrojstvo-ot-avtoprikurivatelja-na-usb-belyj/?sku=543,Есть," 54,00"
11,B00157,"Разветвитель (splitter) на три автоприкуривателя, OEM",https://buygadget.com.ua/splitter-na-tri-avtoprikurivatelja-chernyj/,Есть," 145,00"
12,B00556,"Денні ходові вогні Ewell LED 10W чорний корпус, світять білим, EW055",https://buygadget.com.ua/dnevnye-khodovye-ogni/,Есть," 145,00"
13,B00648,"Денні ходові вогні Ewell LED 10W чорний  корпус, світять жовтим, EW056",https://buygadget.com.ua/dnevnye-khodovye-ogni/?sku=1045,Есть," 145,00"
14,B00279,"Денні ходові вогні Ewell LED 10W чорний  корпус, світять червоним, EW118",https://buygadget.com.ua/dnevnye-khodovye-ogni/?sku=1238,Есть," 145,00"
15,B00647,"Денні ходові вогні Ewell LED 10W срібний корпус, світять білим, EW119",https://buygadget.com.ua/dnevnye-khodovye-ogni/?sku=1047,Есть," 145,00"
16,B00646,"Денні ходові вогні Ewell LED 10W срібний корпус, світять жовтим, EW057",https://buygadget.com.ua/dnevnye-khodovye-ogni/?sku=1046,Есть," 145,00"
17,B00232,"Денні ходові вогні Ewell LED 10W срібний корпус, світять червоним, EW120",https://buygadget.com.ua/dnevnye-khodovye-ogni/?sku=1239,Есть," 145,00"
18,B00782,"Денні ходові вогні Ewell, 9W чорний корпус, світять білим, EW047",https://buygadget.com.ua/dnevnye-khodovye-ogni-9w/,Есть," 115,00"
19,B00783,"Денні ходові вогні Ewell, 9W чорний корпус, світять жовтим, EW048",https://buygadget.com.ua/dnevnye-khodovye-ogni-9w/?sku=1190,Есть," 115,00"
20,B00786,"Денні ходові вогні Ewell, 9W чорний корпус, світять червоним, EW051",https://buygadget.com.ua/dnevnye-khodovye-ogni-9w/?sku=1193,Есть," 115,00"
21,B00796,"Денні ходові вогні Ewell, 9W срібний корпус, світять білим, EW070",https://buygadget.com.ua/dnevnye-khodovye-ogni-9w/?sku=1219,Есть," 115,00"
22,B00784,"Денні ходові вогні Ewell, 9W срібний корпус, світять жовтим, EW049",https://buygadget.com.ua/dnevnye-khodovye-ogni-9w/?sku=1191,Есть," 115,00"
23,B00785,"Денні ходові вогні Ewell, 9W срібний корпус, світять червоним, EW050",https://buygadget.com.ua/dnevnye-khodovye-ogni-9w/?sku=1192,Есть," 115,00"
24,B00929,"Денні ходові вогні 9W черный корпус, светят белым",https://buygadget.com.ua/dnevnye-khodovye-ogni-9wnew/,Есть," 95,00"
25,B00931,"Денні ходові вогні 9W серебристый корпус, светят белым",https://buygadget.com.ua/dnevnye-khodovye-ogni-9wnew/?sku=1597,Есть," 95,00"
Оптичні прибори,,,,,
Ліхтарики,,,,,
№,Артикул,Наименование,URL,Наличие,Цена (грн.)
1,B00029,Ліхтарик POLICE 3W,https://buygadget.com.ua/fonar-police-3w/,Есть," 116,00"
2,B00028,Ліхтарик брелок 3 in 1,https://buygadget.com.ua/fonar-brelok-3-in-1-fonar-lazernaja-ukazka-ultrafioletovyj-svetodiodnyj-fonarik/,Есть," 104,00"
